site,study_id,Site_name,Country,River,Data_owner,Longitude_X,Latitude_Y,sampling_method_long,unit,Starting_year,Ending_year,Year_count,Sampling_years,Min_month,Max_month,season,TaxonomicRes,abund_alienSpp,SppRich_alienSpp,abundProportion_alienSpp,SppRichProportion_alienSpp,Max of spp_richness_perYr,Min of spp_richness_perYr,total_sppRich_AllYrs,total_abund_AllYrs,ppt_Est,tmax_Est,MacrobasinID,MicrobasinID,microbasin_area_km2,strahler_streamOrder,accumulation_atPoint,elevation_atPoint,slope_atPoint,crop_meanPerc_subcatch,urban_meanPerc_subcatch,dam_impact_score_lessthan100km,ppt_mm_12moPrior,tmax_C_12moPrior
119000006,Finland_1,Oulanka Research Station (Oulanka LTER),Finland,Porontimajoki,Kaisa-Leena Huttunen,29.401541,66.212673,"Multi-habitat Kicknet (Mykra et al., 2006)",Ind/sample,2000,2014,15,15,9,9,fall,species,0,0,0,0,47,24,76,36738,2.549112674,0.025803571,1207822,14206540,0.266675905,3,7.465854,253.2,0,0,0,0,608,4.613333333
119000007,Finland_1,Oulanka Research Station (Oulanka LTER),Finland,Putaanoja,Kaisa-Leena Huttunen,29.423721,66.379146,"Multi-habitat Kicknet (Mykra et al., 2006)",Ind/sample,2000,2014,15,15,9,9,fall,species,0,0,0,0,45,19,63,27885,2.5833359,0.025238095,1207822,16331785,0.030962546,5,30.16312,216.8,0,0,0,0,611.4666667,4.511111111
119000008,Finland_1,Oulanka Research Station (Oulanka LTER),Finland,Salmilampi,Kaisa-Leena Huttunen,29.13634,66.191183,"Multi-habitat Kicknet (Mykra et al., 2006)",Ind/sample,2000,2014,15,15,9,9,fall,species,0,0,0,0,35,14,64,43127,2.276806799,0.025178571,1207822,12839715,0.135180905,3,0.003468067,296.7,0.100061198,0,0,0,629.1333333,4.713333333
119000009,Finland_1,Oulanka Research Station (Oulanka LTER),Finland,Uopajanpuro,Kaisa-Leena Huttunen,29.518193,66.337734,"Multi-habitat Kicknet (Mykra et al., 2006)",Ind/sample,2000,2014,15,15,9,9,fall,species,0,0,0,0,33,18,57,47935,3.004650031,0.025357143,1207822,18814057,0.45485966,4,11.57072,175,0.020119192,0,0,0,603.5333333,4.605
119000010,Finland_1,Oulanka Research Station (Oulanka LTER),Finland,Vansselinpuro,Kaisa-Leena Huttunen,29.391159,66.216611,"Multi-habitat Kicknet (Mykra et al., 2006)",Ind/sample,2000,2014,15,15,9,9,fall,species,0,0,0,0,36,12,72,17424,2.413950505,0.025803571,1207822,13836316,0.436290584,1,0.01034802,267.2,0.042250618,0,0,0,608,4.613333333
120000001,Latvia_1,Salaca1,Latvia,Salaca,Agnija Skuja,25.1480037,57.795037,"Standardized quantitative sampling (APHA-AWWA-WPCF, 1992)",Ind/m^2,1986,2015,30,23,7,8,summer,species,65146.66667,2,0.262164416,0.005464481,61,15,366,248495.4583,0.820788492,0.039879496,1214847,38799197,0.118979855,7,0.004924667,41.7,0.027617755,0.615385,0,0,714.1666667,8.899722222
120000002,Latvia_1,Salaca2,Latvia,Salaca,Agnija Skuja,24.9964677,57.8740016,"Standardized quantitative sampling (APHA-AWWA-WPCF, 1992)",Ind/m^2,1996,2015,20,20,7,8,summer,species,70,2,0.000733197,0.00462963,71,12,432,95472.33333,4.634972457,0.040582707,1214847,38799237,0.255676485,7,0.01035585,62.1,0.221895373,0,0,0,712.2,8.929583333
120000003,Latvia_1,Salaca3,Latvia,Salaca,Agnija Skuja,24.4094509,57.7530955,"Standardized quantitative sampling (APHA-AWWA-WPCF, 1992)",Ind/m^2,1996,2015,20,19,7,8,summer,species,483,4,0.002643227,0.007751938,97,48,516,182731.2,4.672692789,0.039235589,1214847,41831836,0.096209448,7,2135.542,2.7,0,0.0952381,0,0,651.4,9.835
121000003,Belgium_1_1,757000_REIGERBEEK,Belgium,REIGERBEEK,Marie Anne Eurie Forio,3.46189281,51.02102642,Handnet,Ind/sample,1996,2014,19,9,7,9,summer,genus,0,0,0,0,26,14,46,7505,4.819633648,0.029809941,1097927,29377200,0.232242821,2,0.00540108,11.2,0.009142188,1,0,0,844.1052632,14.22763158
121000004,Belgium_1_1,756000_NEERSCHUURBEEK,Belgium,NEERSCHUURBEEK,Marie Anne Eurie Forio,3.51817773,51.02879884,Handnet,Ind/sample,1993,2018,26,8,6,7,summer,genus,0,0,0,0,33,17,49,5250,0.577746095,0.035962963,1097927,29679335,0.027000931,5,92.208,7.3,0,1,0,0,852.0769231,14.32660256
121000005,Belgium_1_1,531110_MOLENBEEK - PACHTBOSBEEK L1,Belgium,MOLENBEEK - PACHTBOSBEEK L1,Marie Anne Eurie Forio,3.89853166,50.81061274,Handnet,Ind/sample,2001,2019,19,9,7,9,summer,genus,0,0,0,0,28,18,53,5210,-4.904407,0.043333333,1096773,28827237,0.292991639,4,27.15856,18.8,0,0.425926,0,0,816.4736842,15.01184211
121000007,Belgium_1_1,495300_ZELEBEEK,Belgium,ZELEBEEK,Marie Anne Eurie Forio,4.02778561,51.08598412,Handnet,Ind/sample,1993,2019,27,8,9,11,fall,genus,0,0,0,0,36,12,52,19924,-1.449269154,0.046108059,1096773,30042119,0.032360244,2,0.8293372,3.2,0.003657773,1,0,0,816.1481481,14.93425926
121000009,Belgium_1_1,485200_IJSE L1,Belgium,IJSE L1,Marie Anne Eurie Forio,4.4239795,50.76354122,Handnet,Ind/sample,1996,2012,17,8,4,6,spring,genus,0,0,0,0,29,18,45,2903,3.920978035,0.040747549,1096773,23407972,0.124911593,4,0.005435328,104.5,0.125279279,0,0,0,831.4117647,14.84509804
121000010,Belgium_1_1,84000_LEYLOOP,Belgium,LEYLOOP,Marie Anne Eurie Forio,5.0305485,51.48664096,Handnet,Ind/sample,1990,2013,24,9,8,10,fall,genus,0,0,0,0,30,23,52,3086,1.797971793,0.009365942,1097310,28869868,0.139016461,4,0.005346731,20.2,0.01835777,0,0,0,820.875,14.39895833
121000011,Belgium_1_1,86000_DE AA (RAVELS),Belgium,DE AA (RAVELS),Marie Anne Eurie Forio,5.07523756,51.47102375,Handnet,Ind/sample,1989,2016,28,8,10,12,fall,genus,0,0,0,0,23,15,45,1252,2.640111269,0.041995074,1097310,28769238,0.17649575,4,0.01772579,21.6,0.021569569,0,0,0,817,14.51309524
121000013,Belgium_1_1,76800_BLAUWPUTTEN EN LEILOOP,Belgium,BLAUWPUTTEN EN LEILOOP,Marie Anne Eurie Forio,4.75096398,51.49657186,Handnet,Ind/sample,1992,2019,28,10,8,10,fall,genus,0,0,0,0,43,20,67,20197,-2.136265569,0.04604771,1097310,29460198,0.497195521,1,0.009394916,7.9,0.000917888,0.903226,0,0,853.1785714,14.6110119
121000015,Belgium_1_1,81000_MERKSKE L1,Belgium,MERKSKE L1,Marie Anne Eurie Forio,4.84406109,51.41542145,Handnet,Ind/sample,1989,2019,31,10,6,8,summer,genus,0,0,0,0,31,14,52,1898,1.252619139,0.055439271,1097310,28999306,0.332000682,5,0.007007154,18.8,0.006425258,0.951612,0,0,823.3,14.665
121000016,Belgium_1_1,82000_MERKSKE L1,Belgium,MERKSKE L1,Marie Anne Eurie Forio,4.86817045,51.40665821,Handnet,Ind/sample,1989,2019,31,13,6,8,summer,genus,0,0,0,0,29,17,55,4343,0.860871891,0.034721102,1097310,28629176,0.310668014,1,0.2304405,21.1,0.013768395,0.9137929,0,0,825.483871,14.72607527
121000017,Belgium_1_1,74000_MARK L1,Belgium,MARK L1,Marie Anne Eurie Forio,4.82463116,51.38065348,Handnet,Ind/sample,1990,2019,30,9,8,10,fall,genus,0,0,0,0,30,17,50,10134,0.047944389,0.038103448,1097310,28700309,0.058952299,1,0.07721863,20.4,0.01927574,0.909091,0,0,832.4666667,14.7275
121000019,Belgium_1_1,281000_MOLENBEEK - BOLLAAK L1,Belgium,MOLENBEEK - BOLLAAK L1,Marie Anne Eurie Forio,4.7453444,51.24209891,Handnet,Ind/sample,1994,2017,24,8,9,10,fall,genus,0,0,0,0,28,12,41,2691,-2.641374729,0.039427536,1096773,29650305,0.204265973,5,0.007387339,11.2,0.060354202,0.184211,0,0,832.7916667,14.95694444
121000021,Belgium_1_1,299000_GROTE CALIE,Belgium,GROTE CALIE,Marie Anne Eurie Forio,4.87206999,51.23143308,Handnet,Ind/sample,1991,2006,16,9,8,10,fall,genus,0,0,0,0,29,18,47,2505,5.740824681,0.044877451,1096773,29542899,0.102154117,5,41.84594,9,0,0,0,0,828.8125,14.66666667
121000028,Belgium_1_1,305000_WAMP L1,Belgium,WAMP L1,Marie Anne Eurie Forio,5.00591597,51.24627238,Handnet,Ind/sample,1995,2007,13,11,8,10,fall,genus,0,0,0,0,33,19,58,3239,8.2855273,0.098992674,1096773,28958338,0.279503017,1,0.01414559,17.2,0.000914447,0.967948989,0.032051278,0,844.7692308,14.82884615
121000029,Belgium_1_1,305500_WAMP L1,Belgium,WAMP L1,Marie Anne Eurie Forio,5.05891188,51.30276154,Handnet,Ind/sample,1997,2017,21,8,8,10,fall,genus,0,0,0,0,40,19,53,4218,-5.572535139,0.030357143,1096773,28633276,0.085892186,4,37.09569,21.5,0,1,0,0,838.1904762,14.77380952
121000034,Belgium_1_1,93800_DOMMEL L1,Belgium,DOMMEL L1,Marie Anne Eurie Forio,5.42569636,51.14065971,Handnet,Ind/sample,1997,2018,22,8,6,9,summer,genus,0,0,0,0,31,14,52,3967,-3.497712095,0.03833051,1097310,25900645,0.059261369,2,0.006064641,57.5,0.011014669,0.454545,0,0,830.5454545,14.59393939
121000040,Belgium_1_1,719600_ZWALMBEEK,Belgium,ZWALMBEEK,Marie Anne Eurie Forio,3.77157405,50.82309825,Handnet,Ind/sample,1999,2019,21,10,4,6,spring,genus,0,0,0,0,28,15,40,8951,-5.454896727,0.042824675,1097927,26995272,0.40140993,2,0.0287208,36,0.037902499,0.992492222,0.0075075,0,844.047619,14.7265873
121000042,Belgium_1_1,44000_LANGELEDE,Belgium,LANGELEDE,Marie Anne Eurie Forio,3.84588034,51.1692193,Handnet,Ind/sample,1992,2019,28,10,8,10,fall,genus,0,0,0,0,46,12,67,20912,-0.954330904,0.042250502,1096773,29894508,0.199212147,1,0.3054778,4.5,0,0.717718,0.28228203,0,805.0714286,14.65833333
121000044,Belgium_1_1,45500_WATERGANG VAN DE MOERBEKEPOLDER,Belgium,WATERGANG VAN DE MOERBEKEPOLDER,Marie Anne Eurie Forio,3.92031528,51.21509458,Handnet,Ind/sample,1989,2017,29,11,8,10,fall,genus,0,0,0,0,44,16,66,5006,2.095115708,0.021962233,1096773,30266634,0.462510868,5,26.49761,1.5,0,1,0,0,796.7931034,14.52155172
121000045,Belgium_1_1,45600_WATERGANG VAN DE MOERBEKEPOLDER,Belgium,WATERGANG VAN DE MOERBEKEPOLDER,Marie Anne Eurie Forio,3.9203121,51.22140425,Handnet,Ind/sample,1991,2005,15,8,8,10,fall,genus,0,0,0,0,42,14,62,4711,6.422622621,0.049880953,1096773,30266634,0.462510868,5,0.008377763,2.7,0.00862203,1,0,0,813.8,14.26722222
121000047,Belgium_1_1,70000_WEHAGENBEEK,Belgium,WEHAGENBEEK,Marie Anne Eurie Forio,4.63997286,51.41630879,Handnet,Ind/sample,1989,2005,17,11,6,8,summer,genus,0,0,0,0,30,12,41,5945,7.975349189,0.018484477,1097310,29270907,0.149937391,5,0.005354967,13.6,0.00917893,0,0,0,835.4117647,14.48823529
121000049,Belgium_1_1,182200_GROOT SCHIJN L1,Belgium,GROOT SCHIJN L1,Marie Anne Eurie Forio,4.56025156,51.22084926,Handnet,Ind/sample,1996,2015,20,8,5,7,summer,genus,0,0,0,0,40,13,52,2675,2.397476785,0.033408521,1096773,29961812,0.182844175,5,0.00537823,7.2,0.02926218,0.411765,0,0,830.45,14.92416667
121000053,Belgium_1_1,277000_KLEINE NETE L1,Belgium,KLEINE NETE L1,Marie Anne Eurie Forio,5.06665805,51.2390886,Handnet,Ind/sample,1989,2019,31,14,8,10,fall,genus,2,1,0.000277585,0.015384615,43,19,65,7205,0.665296916,0.033155242,1096773,28764762,0.021502712,2,0.005379294,20.3,0.013795268,1,0,0,807.0322581,14.89704301
121000059,Belgium_1_1,120000_WITBEEK,Belgium,WITBEEK,Marie Anne Eurie Forio,5.71887575,51.11918237,Handnet,Ind/sample,1993,2013,21,8,6,8,summer,genus,0,0,0,0,28,14,50,1771,-0.597433311,0.016969697,1097310,27865176,0.156291373,1,0.1713321,32.4,0.00091791,0.724138,0,0,745.2857143,14.46944444
121000073,Belgium_1_1,336000_KLEINE HOOFDGRACHT,Belgium,KLEINE HOOFDGRACHT,Marie Anne Eurie Forio,5.17837466,51.15684839,Handnet,Ind/sample,1989,2017,29,11,8,10,fall,genus,0,0,0,0,36,7,69,8732,1.351600153,0.022918719,1096773,27909355,0.263862263,1,0.005958974,32.5,0.009144475,0.9999997,0,0,829.5862069,14.86408046
121000075,Belgium_1_1,309000_DESSELSE NEET,Belgium,DESSELSE NEET,Marie Anne Eurie Forio,5.08378831,51.25430209,Handnet,Ind/sample,1989,2017,29,8,8,10,fall,genus,1,1,0.000172295,0.016393443,41,21,61,5804,1.326539111,0.022853038,1096773,28762021,0.376165829,4,0.008042064,22.1,0.021946629,0.678307222,0.093121778,0,806.1034483,14.71522988
121000079,Belgium_1_1,790000_BURGGRAVENSTROOM,Belgium,BURGGRAVENSTROOM,Marie Anne Eurie Forio,3.69015463,51.16725212,Handnet,Ind/sample,1992,2019,28,8,7,9,summer,genus,0,0,0,0,44,18,64,6901,0.106787804,0.040993888,1097927,29856648,0.290746732,4,0.2283291,4.7,0,1,0,0,819.75,14.34732143
121000083,Belgium_1_1,13900_,Belgium,,Marie Anne Eurie Forio,3.71446931,51.26778863,Handnet,Ind/sample,2000,2007,8,8,7,9,summer,genus,0,0,0,0,23,12,40,3100,-11.31978207,0.102678572,1097290,30239664,0.182656802,1,0.005537155,2,0.00516852,1,0,0,840.125,14.44895834
121000086,Belgium_1_1,46500_,Belgium,,Marie Anne Eurie Forio,3.98339119,51.23338208,Handnet,Ind/sample,1994,2005,12,8,8,10,fall,genus,0,0,0,0,43,19,70,3316,5.015143241,0.058420746,1097928,30253488,0.274189442,3,1.189626,1.7,0,1,0,0,836.75,14.37847222
121000087,Belgium_1_1,58000_,Belgium,,Marie Anne Eurie Forio,3.81307486,51.21084779,Handnet,Ind/sample,1989,2005,17,8,8,10,fall,genus,0,0,0,0,29,16,54,13722,10.13655938,0.003921569,1097927,29993200,0.344260886,2,0.01358571,4.2,0.001722847,1,0,0,778.5294118,14.375
121000094,Belgium_1_1,720570_,Belgium,SASSEGEMBEEK,Marie Anne Eurie Forio,3.72157122,50.77582724,Handnet,Ind/sample,1997,2011,15,8,3,5,spring,genus,0,0,0,0,31,19,41,3565,-0.257921107,0.015297619,1097927,22947821,0.200894547,2,0.8654172,77.2,0,0.756757,0,0,847.6,14.25833333
121000096,Belgium_1_1,532190_,Belgium,,Marie Anne Eurie Forio,3.76880874,50.76155087,Handnet,Ind/sample,1994,2013,20,9,4,6,spring,genus,0,0,0,0,25,15,45,4847,0.479361383,0.016572682,1096773,23747508,0.434502535,2,1.183114,67.3,0.02759047,0.9625,0,0,839.15,14.26791667
121000103,Belgium_1_1,389000_,Belgium,,Marie Anne Eurie Forio,4.58943484,50.99285225,Handnet,Ind/sample,1992,2014,23,8,5,7,summer,genus,0,0,0,0,20,11,49,1374,0.072172991,0.026259881,1096773,29817726,0.259402841,1,0.07058652,5.4,0,0.875,0,0,803.0434783,15.1942029
121000108,Belgium_1_1,262700_,Belgium,,Marie Anne Eurie Forio,5.36711807,51.13704468,Handnet,Ind/sample,1993,2016,24,8,8,10,fall,genus,0,0,0,0,28,13,46,3887,0.37687402,0.034242754,1096773,26077177,0.215492945,3,0.03592479,57.1,0.001828902,0.925,0,0,849.3333333,14.51284722
121000141,Belgium_1_1,289000_AA II,Belgium,AA II,Marie Anne Eurie Forio,4.81707605,51.20565248,Handnet,Ind/sample,1995,2018,24,11,8,10,fall,genus,0,0,0,0,44,16,64,6343,-0.81106113,0.044231884,1096773,29631848,0.037656981,6,30.84892,7.9,0,1,0,0,824.125,15.04097222
121000142,Belgium_1_1,255000_GROTE NETE II,Belgium,GROTE NETE II,Marie Anne Eurie Forio,4.78542089,51.06152273,Handnet,Ind/sample,1996,2019,24,11,8,10,fall,genus,0,0,0,0,34,13,67,4345,-1.988979184,0.057623188,1096773,29982958,0.091737943,6,0.005397223,9.7,0.101739952,0.764706,0,0,794.0833333,15.22916667
121000147,Belgium_1_1,315800_WIMP,Belgium,WIMP,Marie Anne Eurie Forio,4.73968134,51.1212792,Handnet,Ind/sample,1994,2014,21,10,8,10,fall,genus,0,0,0,0,28,16,47,2367,0.079205705,0.028225108,1096773,29697810,0.177851003,5,0.005453197,7.3,0.015545534,0,0,0,823.6666667,15.01507937
121000151,Belgium_1_1,152500_BERWIJN,Belgium,BERWIJN,Marie Anne Eurie Forio,5.71083823,50.75627197,Handnet,Ind/sample,1991,2012,22,9,7,9,summer,genus,0,0,0,0,26,15,46,3171,3.093266702,0.033309806,1097310,25818180,0.21727893,5,123.7247,60.1,0,0.575,0.35,0.187643104,805.7272727,14.55568182
121000153,Belgium_1_1,134000_BOSBEEK,Belgium,BOSBEEK,Marie Anne Eurie Forio,5.8012993,51.10212577,Handnet,Ind/sample,1989,2006,18,8,8,10,fall,genus,0,0,0,0,30,13,49,5448,7.008369692,0.008238734,1097310,28011842,0.517617353,3,0.006623857,29.6,0.007343101,0.544367444,0.455632556,0,722.8888889,14.68981481
121000154,Belgium_1_1,135000_BOSBEEK,Belgium,BOSBEEK,Marie Anne Eurie Forio,5.67115358,51.07619115,Handnet,Ind/sample,1992,2019,28,8,4,6,spring,genus,0,0,0,0,33,14,52,2637,-1.166845261,0.04789272,1097310,25388240,0.237383529,1,0.1390145,41.3,0.020193619,0,0,0,748.5714286,14.63869048
121000158,Belgium_1_1,114000_ITTERBEEK I,Belgium,ITTERBEEK I,Marie Anne Eurie Forio,5.78959067,51.15654886,Handnet,Ind/sample,1995,2019,25,8,4,6,spring,genus,0,0,0,0,37,16,61,2284,-1.8203263,0.047641026,1097310,28071562,0.037697458,4,19.08282,29.6,0,1,0,0,728.96,14.78166667
121000160,Belgium_1_1,112000_LOSSING,Belgium,LOSSING,Marie Anne Eurie Forio,5.7769528,51.17120101,Handnet,Ind/sample,1998,2019,22,9,5,7,summer,genus,0,0,0,0,50,19,70,5095,-6.89081337,0.037107096,1097310,28192350,0.102287262,4,59.992,27.9,0,1,0,0,742.7272727,14.79772727
121000161,Belgium_1_1,80000_MERKSKE,Belgium,MERKSKE,Marie Anne Eurie Forio,4.77733315,51.42739034,Handnet,Ind/sample,1990,2016,27,13,7,9,summer,genus,0,0,0,0,33,14,64,4514,2.85159278,0.023412698,1097310,29073596,0.262341231,1,0.005353665,14.3,0.004589443,1,0,0,847.8888889,14.53611111
121000162,Belgium_1_1,67000_WEERIJSEBEEK,Belgium,WEERIJSEBEEK,Marie Anne Eurie Forio,4.63860357,51.42056292,Handnet,Ind/sample,1989,2013,25,11,6,8,summer,genus,0,0,0,0,31,17,51,3221,3.342824861,0.006301282,1097310,29204983,0.064253164,1,0.02444416,14.2,0.003671569,1,0,0,843.48,14.44733333
121000165,Belgium_1_2,657000_KANAAL BOSSUIT-KORTRIJK,Belgium,KANAAL BOSSUIT-KORTRIJK,Marie Anne Eurie Forio,3.28455185,50.83017625,Artificial substrate,Ind/sample,2000,2015,16,9,5,7,summer,genus,4,1,0.000505497,0.015151515,38,25,66,7913,-3.586503514,0.001433824,1097927,28978104,0.265741353,3,0.03317286,17.9,0.004571094,0,1,0,819.8125,14.7859375
121000167,Belgium_1_1,800000_KANAAL LEUVEN-DIJLE,Belgium,KANAAL LEUVEN-DIJLE,Marie Anne Eurie Forio,4.43096506,51.05380833,Handnet,Ind/sample,1992,2000,9,8,4,6,spring,genus,0,0,0,0,24,16,35,2028,6.712102473,0.05986111,1096773,30258072,0.178110744,6,0.00546099,2.5,0.013795247,0.454545,0,0,798.4444444,14.73611111
121000168,Belgium_1_2,849000_KANAAL VAN BEVERLO,Belgium,KANAAL VAN BEVERLO,Marie Anne Eurie Forio,5.2405166,51.13273728,Artificial substrate,Ind/sample,1991,2014,24,12,5,7,summer,genus,0,0,0,0,34,14,49,4602,1.631667557,0.029728261,1096773,27453679,0.10776451,3,0.01701625,40.5,0.001828893,0.87037037,0.02962963,0,847.625,14.66354167
121000174,Belgium_1_1,541000_DONKMEER,Belgium,DONKMEER,Marie Anne Eurie Forio,3.97763366,51.04163215,Handnet,Ind/sample,1989,2009,21,10,5,7,summer,genus,0,0,0,0,48,19,73,5690,5.54162798,0.02728355,1096773,30043829,0.086382705,1,0.00962747,3.1,0.024141686,0.1875,0,0,794.7619048,14.87698413
121000178,Belgium_1_1,749200_OUDE KALE,Belgium,OUDE KALE,Marie Anne Eurie Forio,3.61821107,51.08268316,Handnet,Ind/sample,1993,2012,20,8,7,9,summer,genus,0,0,0,0,41,19,57,20547,0.769832962,0.029523809,1097927,29799558,0.043151915,2,0.009077405,6.1,0.003656852,0,0,0,847.8,14.35666667
121000183,Belgium_1_2,511000_DENDER I,Belgium,DENDER I,Marie Anne Eurie Forio,3.86439679,50.76130802,Artificial substrate,Ind/sample,2003,2019,17,11,6,8,summer,genus,1,1,3.02E-05,0.024390244,23,12,41,33074,-0.694150443,0.052573529,1096773,29126825,0.108620652,1,0.06838027,14.7,0.017257495,0.011111111,0.988888889,0,802,15.06519608
121000189,Belgium_1_1,253000_GETIJDENETES,Belgium,GETIJDENETES,Marie Anne Eurie Forio,4.73354714,51.10217099,Handnet,Ind/sample,1995,2019,25,12,8,10,fall,genus,0,0,0,0,24,13,55,4625,-2.039766138,0.047557692,1096773,29597898,0.080874273,1,0.04285537,8.400001,0,0.508642111,0.491357889,0,804.56,15.226
121000190,Belgium_1_2,270400_GETIJDENETES,Belgium,GETIJDENETES,Marie Anne Eurie Forio,4.57984767,51.1492161,Artificial substrate,Ind/sample,1996,2009,14,9,5,7,summer,genus,30,1,0.009448819,0.022222222,28,14,45,3175,8.047199649,0.07970696,1096773,30059015,0.070019596,8,0.0196507,5,0.018288861,0.538462,0.153846,0,816.5,14.95833333
121000191,Belgium_1_1,272000_GETIJDENETES,Belgium,GETIJDENETES,Marie Anne Eurie Forio,4.73616584,51.18789367,Handnet,Ind/sample,1993,2016,24,13,8,10,fall,genus,37,1,0.009263896,0.014084507,43,22,71,3994,0.546555723,0.034438406,1096773,29881648,0.139927123,7,0.01325283,6.3,0.012802203,0.846154,0,0,832.6666667,14.903125
121000192,Belgium_1_1,15000_ISABELLAWATERING,Belgium,ISABELLAWATERING,Marie Anne Eurie Forio,3.68427018,51.26559597,Handnet,Ind/sample,1997,2015,19,10,8,10,fall,genus,0,0,0,0,36,18,58,4951,-1.473565536,0.019385965,1097290,30285157,0.268635218,1,0.005449768,1.7,0.001828428,1,0,0,822.2631579,14.16403509
121000193,Belgium_1_1,12000_LEOPOLDKANAAL I,Belgium,LEOPOLDKANAAL I,Marie Anne Eurie Forio,3.71175844,51.27716627,Handnet,Ind/sample,1989,2018,30,8,6,8,summer,genus,0,0,0,0,32,13,54,17156,2.767336716,0.026586948,1097290,30303114,0.333037758,6,0.04314919,2.1,0,1,0,0,788.1666667,14.25694444
121000196,Belgium_1_2,850000_NETEKANAAL,Belgium,NETEKANAAL,Marie Anne Eurie Forio,4.56040323,51.11598384,Artificial substrate,Ind/sample,2001,2016,16,8,5,6,summer,genus,66,2,0.019417476,0.048780488,24,12,41,3399,-3.424308919,0.010625,1096773,29989569,0.097019501,1,0.01651569,4.4,0.005486686,0.888889,0,0,825.375,15.23489583
121000197,Belgium_1_1,13000_ZWARTESLUISBEEK,Belgium,ZWARTESLUISBEEK,Marie Anne Eurie Forio,3.75149143,51.26889473,Handnet,Ind/sample,1996,2017,22,8,8,10,fall,genus,0,0,0,0,26,14,41,6137,0.406018913,0.04363354,1097290,30265006,0.306211364,1,0.005372196,3.1,0.010337044,1,0,0,788.5,14.38598485
121000198,Belgium_1_2,179000_BOVEN-SCHELDE I,Belgium,BOVEN-SCHELDE I,Marie Anne Eurie Forio,3.3498336,50.70030492,Artificial substrate,Ind/sample,2001,2016,16,11,6,8,summer,genus,0,0,0,0,16,11,26,10942,0.188111995,0.015281863,1097927,29404448,0.299107501,8,0.01918127,15.8,0.045710699,0.677441,0.322559,0,799.875,14.89635417
121000202,Belgium_1_1,917000_IJZER I,Belgium,IJZER I,Marie Anne Eurie Forio,2.57467013,50.90031078,Handnet,Ind/sample,1990,2006,17,9,5,7,summer,genus,0,0,0,0,31,12,49,4173,6.998401467,0.003431372,1096215,29884221,0.129964333,6,183.5849,4.9,0,1,0,0,709.3529412,13.88382353
121000204,Belgium_1_1,535500_MARK (Denderbekken),Belgium,MARK (Denderbekken),Marie Anne Eurie Forio,4.02305659,50.72564511,Handnet,Ind/sample,1998,2015,18,9,7,9,summer,genus,0,0,0,0,34,11,52,2334,-4.737071129,0.000369797,1096773,27581786,0.375063657,2,0.005523819,34.3,0.00862203,0.879763948,0.120236444,0,826,15.00138889
121000206,Belgium_1_1,910900_IJZER II,Belgium,IJZER II,Marie Anne Eurie Forio,2.81471528,50.9907967,Handnet,Ind/sample,1992,2008,17,8,4,6,spring,genus,0,0,0,0,30,12,44,3783,2.580805077,0.056086602,1096215,30361217,0.10269078,7,0.00546079,1.4,0.003437266,0,0,0,749.2941176,13.91176471
121000213,Belgium_1_1,257200_GROTE NETE I,Belgium,GROTE NETE I,Marie Anne Eurie Forio,4.9545482,51.09532636,Handnet,Ind/sample,1995,2019,25,14,8,10,fall,genus,0,0,0,0,34,14,72,12054,-2.438703959,0.048769231,1096773,29606570,0.107851219,6,0.01718188,10.1,0.020493289,0.4,0,0,805.4,15.14
121000214,Belgium_1_1,258000_GROTE NETE I,Belgium,GROTE NETE I,Marie Anne Eurie Forio,4.98272793,51.11603628,Handnet,Ind/sample,1989,2014,26,11,8,10,fall,genus,0,0,0,0,33,16,54,5033,3.873020218,0.012603989,1096773,29031479,0.226367752,1,0.005394236,16.3,0.012070855,0.738096,0,0,807.0384615,14.90064103
121000215,Belgium_1_1,258500_GROTE NETE I,Belgium,GROTE NETE I,Marie Anne Eurie Forio,4.98528682,51.12702497,Handnet,Ind/sample,1995,2016,22,12,8,10,fall,genus,0,0,0,0,33,21,65,4004,0.654067342,0.029456051,1096773,28893009,0.156267844,2,0.006103368,17.8,0.009144475,0.931035,0,0,826.1363636,14.90833333
