,Respi_teg,Respi_gil,Respi_pls,Respi_spi,Respi_ves,ResisForm_egg,ResisForm_coc,ResisForm_hou,ResisForm_did,ResisForm_non,Disp_aquatic_passive,Disp_aquatic_active,Disp_aerial_passive,Disp_aerial_active,AquStag_egg,AquStag_larva,AquStag_nymph,AquStag_adult,LifCycDur_ls1yr,LifCycDur_1yr,Repro_ovo,Repro_fie,Repro_cie,Repro_fic,Repro_frc,Repro_vec,Repro_tec,Repro_ase,MaxBody_s1,MaxBody_s2,MaxBody_s3,MaxBody_s4,MaxBody_s5,MaxBody_s6,MaxBody_s7,WingPair_wnb1,WingPair_wnb2,WingPair_wnb3,WingPair_wnb4,WingPair_wnb5,PropDrif_drift1,PropDrif_drift2,PropDrif_drift3,FeedType_gra,FeedType_min,FeedType_xyl,FeedType_shr,FeedType_gat,FeedType_aff,FeedType_pff,FeedType_pre,FeedType_par,FeedType_oth
taxon_7155,0.25,0.75,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0.5,0,0,0.5,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.7,0,0,0,0,0.3,0,0,0,0
taxon_7157,0.25,0.75,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0.5,0,0,0.5,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.583333333,0,0,0,0,0.25,0,0,0,0.166666667
taxon_7158,0.25,0.75,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.7,0,0,0,0,0.3,0,0,0,0
taxon_7161,0.5,0,0,0.5,0,0,0,0,0,0,0.25,0.25,0,0.5,0,0.5,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0.1,0,0,0.9,0,0
taxon_7166,0.75,0.25,0,0,0,0,0,0,0,1,0,0.5,0.25,0.25,0.333333333,0.333333333,0.333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0,0,1,0,0,0
taxon_7168,0.75,0.25,0,0,0,0,0,0,0,1,0.2,0.4,0.2,0.2,0.333333333,0.333333333,0.333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0,0,1,0,0,0
taxon_7169,0.75,0.25,0,0,0,0,0,0,0,1,0,0.5,0.25,0.25,0.333333333,0.333333333,0.333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0,0,1,0,0,0
taxon_7173,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0,0,0,0,0,0,0,0,1,0
taxon_7177,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0,0,0,0,0,0,0,1,0,0
taxon_7183,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0,0,0,0,0,0,0,1,0,0
taxon_7185,0.25,0.75,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0,0.5,0.5,0.5,0,0,0.25,0.75,0,0,0,0,0,0,1,0,0.333333333,0.5,0.166666667,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0.1,0,0,0.2,0.6,0,0,0.1,0,0
taxon_7190,0.4,0.6,0,0,0,0,0,0,0,1,0,0.333333333,0.166666667,0.5,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2,0.6,0.2,0,0,0,0,0,0,1,0.166666667,0.5,0.333333333,0.2,0,0,0,0,0,0.5,0.3,0,0
taxon_7192,0.6,0.4,0,0,0,0,0,0,0,1,0,0.25,0.25,0.5,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0,0,0,1,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,1,0.6,0.4,0,0.5,0,0,0.5,0,0,0,0,0,0
taxon_7194,0.666666667,0.333333333,0,0,0,0,0,0,0.5,0.5,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,0.75,0.25,0,0.05,0,0,0.45,0.5,0,0,0,0,0
taxon_7197,0,0.428571429,0.142857143,0.428571429,0,0,0,0,0,1,0,0.25,0,0.75,0.375,0.375,0,0.25,0.25,0.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
taxon_7201,0.25,0.75,0,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.5,0.5,0,0,1,0,0,0.25,0.75,0,0,0,0,0,0,0,0.666666667,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
taxon_7202,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0,0.333333333,0.166666667,0,0,0,0,0.5,0,0.75,0.25,0,0,0,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0.5,0,0,0,0,0.5
taxon_7203,1,0,0,0,0,0,0.25,0,0,0.75,1,0,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
taxon_7204,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0,0,0,0,1,0,0,0,0,0
taxon_7205,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.083333333,0,0,0.166666667,0.25,0.333333333,0,0,0,0.166666667
taxon_7226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
taxon_7242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.333333333,0,0,0.416666667,0,0.083333333
taxon_7249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5
taxon_7257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.363636364,0,0,0.454545455,0,0
taxon_7259,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0,0,0,0,1,0,0,0,0,0
taxon_7261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0.181818182,0.363636364,0,0,0.454545455,0,0
taxon_7263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0.181818182,0.363636364,0,0,0.454545455,0,0
taxon_7266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7309,0.2,0.2,0,0.6,0,0,0,0,1,0,0.5,0.25,0,0.25,0.333333333,0.333333333,0.333333333,0,1,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0
taxon_7310,0.2,0.2,0,0.6,0,0,0,0,1,0,0.5,0.25,0,0.25,0.333333333,0.333333333,0.333333333,0,1,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,1,0,0,0,1,0,0,0,0,0,0.416666667,0.416666667,0,0,0,0,0.166666667
taxon_7330,0.5,0,0,0.5,0,0,0,0,0,0,0.25,0.25,0,0.5,0,0.5,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,1,0,0
taxon_7346,0.666666667,0.333333333,0,0,0,0,0,0,0.5,0.5,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.6,0.4,0,0,0,0,0,0,1,0.428571429,0.428571429,0.142857143,0.2,0,0,0.6,0,0,0,0.2,0,0
taxon_7349,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0,0,0,0.5,0.5,0,0,0,0,0
taxon_7381,0.25,0.75,0,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0.333333333,0.333333333,0,0.333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
taxon_7383,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0,0,0.333333333,0.333333333,0,0.333333333,0.25,0.75,0.5,0,0,0.25,0.25,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7404,0.25,0.75,0,0,0,0.666666667,0,0,0.333333333,0,0,0.25,0,0.75,0.25,0.75,0,0,0.25,0.75,0,0.25,0,0,0,0.375,0.375,0,0,0,0,0,0.4,0.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7410,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,1,0.4,0.6,0,0,0,1,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0.4,0.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7414,0.333333333,0.666666667,0,0,0,0.75,0,0,0,0.25,0,0.25,0,0.75,0.25,0.75,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.25,0.75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7416,0.25,0.75,0,0,0,0,0,0,0.5,0.5,0,0.25,0,0.75,0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7417,0.25,0.75,0,0,0,0,0,0,0.5,0.5,0,0.25,0,0.75,0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7418,0.25,0.75,0,0,0,0,0,0,0.333333333,0.666666667,0,0.25,0,0.75,0.4,0.6,0,0,0.666666667,0.333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7419,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,1,0.4,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7421,0.25,0.75,0,0,0,0,0,0,0.5,0.5,0,0.25,0,0.75,0.4,0.6,0,0,0.75,0.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7426,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,1,0.4,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4,0.6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7429,0.25,0.75,0,0,0,0,0,0,0.25,0.75,0.4,0,0,0.6,0.4,0.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.833333333,0,0.166666667
taxon_7430,0.25,0.75,0,0,0,0.333333333,0,0,0.333333333,0.333333333,0,0.25,0,0.75,0.4,0.6,0,0,0.5,0.5,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7432,0.25,0.75,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,1,0,0.25,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7433,0.25,0.75,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,1,0,0.25,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.909090909,0,0.090909091
taxon_7435,0.25,0.75,0,0,0,1,0,0,0,0,0,0.25,0,0.75,0.5,0.5,0,0,0,1,0,0.25,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7436,0.25,0.75,0,0,0,0,0,0,1,0,0,0.25,0,0.75,0.5,0.5,0,0,0,1,0,0.6,0.2,0,0,0,0.2,0,0,0,0,0.4,0.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.833333333,0,0.166666667
taxon_7440,0.25,0.75,0,0,0,0,0,0,1,0,0,0.25,0,0.75,0.5,0.5,0,0,0,1,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7441,0.25,0.75,0,0,0,0,0,0,1,0,0,0.25,0,0.75,0.5,0.5,0,0,0,1,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7442,0.25,0.75,0,0,0,0,0,0,1,0,0,0.25,0,0.75,0.5,0.5,0,0,0,1,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7443,0.25,0.75,0,0,0,0.333333333,0,0,0,0.666666667,0,0.25,0,0.75,0.5,0.5,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7444,0.25,0.75,0,0,0,0.4,0,0,0,0.6,0,0,0,1,0.4,0.6,0,0,1,0,0,0.75,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7446,0.25,0.75,0,0,0,0.4,0,0,0,0.6,0.25,0,0,0.75,0.4,0.6,0,0,1,0,0,0.75,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7447,0.25,0.75,0,0,0,0.4,0,0,0,0.6,0,0,0,1,0.4,0.6,0,0,1,0,0,0.75,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7453,0.25,0.75,0,0,0,0.25,0,0,0.25,0.5,0,0.25,0,0.75,0.5,0.5,0,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0.4,0.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7455,0.75,0.25,0,0,0,0,0,0,0,1,0.2,0.2,0.4,0.2,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,1,0.75,0.25,0,0.4,0.4,0,0,0.1,0,0,0.1,0,0
taxon_7456,0.5,0.5,0,0,0,0.166666667,0,0,0.333333333,0.5,0,0.4,0.2,0.4,0.333333333,0.333333333,0.333333333,0,0.6,0.4,0,0,0.75,0,0.25,0,0,0,0,0,0.166666667,0.5,0.333333333,0,0,0,0,0,0,1,0.2,0.6,0.2,0,0,0,0,0,0,0,1,0,0
taxon_7458,1,0,0,0,0,0,1,0,0,0,0.5,0.25,0.25,0,0.375,0.375,0,0.25,0.333333333,0.666666667,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.636363636,0.272727273,0.090909091
taxon_7459,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.1,0,0,0,0.7,0.2,0,0,0,0
taxon_7460,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0
taxon_7466,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.5,0,0,0,0.4,0.1,0,0,0,0
taxon_7471,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.5,0,0,0,0.5,0,0,0,0,0
taxon_7476,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0,0,0,0.5,0.5,0,0,0,0,0
taxon_7477,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0,0,0,0,0,0,0,1,0,0
taxon_7478,0.5,0.5,0,0,0,0,0,0,1,0,0.2,0.2,0,0.6,0.142857143,0.428571429,0.428571429,0,0.75,0.25,0,0,0,0.25,0,0,0.75,0,0,0,0,0.75,0.25,0,0,0,0,0,0,1,1,0,0,0.1,0,0,0.6,0,0,0,0.3,0,0
taxon_7484,0.25,0.75,0,0,0,0.5,0,0,0,0.5,0,0.333333333,0.166666667,0.5,0.5,0.5,0,0,0.75,0.25,0,0.2,0.2,0.6,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,1,0,0,0.2,0.6,0.2,1,0,0,0,0,0,0,0,0,0
taxon_7487,0.25,0.75,0,0,0,0.4,0,0,0.2,0.4,0,0.2,0.2,0.6,0.5,0.5,0,0,0.75,0.25,0,0.4,0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.75,0.25,0,0.5,0,0,0,0.5,0,0,0,0,0
taxon_7490,1,0,0,0,0,0,0.25,0,0,0.75,1,0,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
taxon_7492,0.2,0.2,0,0.6,0,0,0,0,1,0,0.5,0.25,0,0.25,0.333333333,0.333333333,0.333333333,0,1,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,1,0,0,0,1,0,0,0,0,0,0.416666667,0.416666667,0,0,0,0,0.166666667
taxon_7493,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0,0.333333333,0.166666667,0,0,0,0,0.5,0.142857143,0.285714286,0.285714286,0.285714286,0,0,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,1,0,0,0,0,0
taxon_7517,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.333333333,0.333333333,0,0.333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.166666667,0.5,0.333333333,0.125,0,0,0.25,0.25,0,0,0.375,0,0
taxon_7522,0,0,0,1,0,0.333333333,0,0,0.5,0.166666667,0,0.4,0,0.6,0.2,0.4,0,0.4,0.4,0.6,0,0,0.166666667,0.333333333,0,0,0.5,0,0,0,0.25,0.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.833333333,0,0.166666667
taxon_7531,0.6,0.4,0,0,0,0,0,0,0.666666667,0.333333333,0,0.5,0,0.5,0.25,0.375,0.375,0,0.75,0.25,0,0,0,0.5,0,0,0.5,0,0,0,0.75,0.25,0,0,0,0,0,0,0,1,1,0,0,0.8,0,0,0,0.2,0,0,0,0,0
taxon_7553,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.2,0,0,0,0.5,0.3,0,0,0,0
taxon_7556,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0,0,0,0,0.8,0.2,0,0,0,0
taxon_7599,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.222222222,0,0,0.111111111,0.444444444,0.111111111,0,0.111111111,0,0
taxon_7600,0,0,0,1,0,0.6,0,0,0.4,0,0,0,0.4,0.6,0.142857143,0.428571429,0.428571429,0,1,0,0,0.2,0,0,0.6,0,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.666666667,0,0,0,0,0.333333333,0,0,0,0
taxon_7616,0,0,0,1,0,0.25,0,0,0.5,0.25,0,0,0.4,0.6,0.142857143,0.428571429,0.428571429,0,1,0,0,0.75,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.714285714,0,0,0,0,0,0,0,0,0.285714286
taxon_7620,0,0,0,1,0,0.6,0,0,0.4,0,0,0,0.4,0.6,0.142857143,0.428571429,0.428571429,0,1,0,0,0.2,0,0,0.6,0,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
taxon_7629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.363636364,0,0,0.454545455,0,0
taxon_7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7679,0.333333333,0.166666667,0,0.5,0,0,0.5,0,0,0.5,1,0,0,0,0.333333333,0.333333333,0.333333333,0,0.4,0.6,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0.6,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0.333333333,0,0,0,0,0.166666667
taxon_7680,0.333333333,0.166666667,0,0.5,0,0,0.5,0,0,0.5,1,0,0,0,0.333333333,0.333333333,0.333333333,0,0.4,0.6,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0.6,0.4,0,0,1,0,0,0,1,0,0,0,0,0.071428571,0.642857143,0.285714286,0,0,0,0,0
taxon_7682,0.333333333,0.166666667,0,0.5,0,0,0.5,0,0,0.5,1,0,0,0,0.333333333,0.333333333,0.333333333,0,0.4,0.6,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0.6,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0.714285714,0.285714286,0,0,0,0,0
taxon_7721,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.5,0,0,0,0.5,0,0,0,0,0
taxon_7725,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.375,0.375,0,0.25,0.25,0.75,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
taxon_7726,0,0,0,1,0,0.6,0,0,0.4,0,0,0,0.4,0.6,0.142857143,0.428571429,0.428571429,0,1,0,0,0.2,0,0,0.6,0,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9,0,0.1,0,0
taxon_7731,0.75,0.25,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0.333333333,0.166666667,0.142857143,0.428571429,0.428571429,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,0,0.333333333,0.5,0.166666667,0.5,0,0,0,0.5,0,0,0,0,0
